objectKey,publicUrl,category,meaning
"images/figures/books/book-2/6B.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/figures/books/book-2/6B.webp","images/figures","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/figures/books/book-2/6C.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/figures/books/book-2/6C.webp","images/figures","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/figures/books/book-2/6D.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/figures/books/book-2/6D.webp","images/figures","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/figures/books/book-2/7A.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/figures/books/book-2/7A.webp","images/figures","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/figures/books/book-2/7B.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/figures/books/book-2/7B.webp","images/figures","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/figures/books/book-2/7C.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/figures/books/book-2/7C.webp","images/figures","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/figures/books/book-2/7D.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/figures/books/book-2/7D.webp","images/figures","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/figures/books/book-3/8A.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/figures/books/book-3/8A.webp","images/figures","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/figures/books/book-3/8B.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/figures/books/book-3/8B.webp","images/figures","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/figures/books/book-3/8C.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/figures/books/book-3/8C.webp","images/figures","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/figures/books/book-3/8D.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/figures/books/book-3/8D.webp","images/figures","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/figures/books/book-3/9A.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/figures/books/book-3/9A.webp","images/figures","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/figures/books/book-3/9B.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/figures/books/book-3/9B.webp","images/figures","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/figures/books/book-3/9C.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/figures/books/book-3/9C.webp","images/figures","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/figures/books/book-3/9D.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/figures/books/book-3/9D.webp","images/figures","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/figures/books/book-3/9E.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/figures/books/book-3/9E.webp","images/figures","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/figures/books/book-4/10A.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/figures/books/book-4/10A.webp","images/figures","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/figures/books/book-4/10B.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/figures/books/book-4/10B.webp","images/figures","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/figures/books/book-4/10C.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/figures/books/book-4/10C.webp","images/figures","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/figures/books/book-4/10D.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/figures/books/book-4/10D.webp","images/figures","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/figures/books/book-4/10E.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/figures/books/book-4/10E.webp","images/figures","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/figures/books/book-4/11A.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/figures/books/book-4/11A.webp","images/figures","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/figures/books/book-4/11B.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/figures/books/book-4/11B.webp","images/figures","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/figures/books/book-4/11C.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/figures/books/book-4/11C.webp","images/figures","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/figures/books/book-4/11D.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/figures/books/book-4/11D.webp","images/figures","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/figures/books/book-4/11E.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/figures/books/book-4/11E.webp","images/figures","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/figures/books/book-4/11F.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/figures/books/book-4/11F.webp","images/figures","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/figures/books/book-5/12A.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/figures/books/book-5/12A.webp","images/figures","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/figures/books/book-5/12B.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/figures/books/book-5/12B.webp","images/figures","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/figures/books/book-5/12C.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/figures/books/book-5/12C.webp","images/figures","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/figures/books/book-5/12D.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/figures/books/book-5/12D.webp","images/figures","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/figures/thesis/from-intelligence-to-reality-navigation-v1.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/figures/thesis/from-intelligence-to-reality-navigation-v1.webp","images/figures","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/figures/thesis/phios-runtime-architecture-v1.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/figures/thesis/phios-runtime-architecture-v1.webp","images/figures","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/figures/thesis/reality-ecosystem-v1.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/figures/thesis/reality-ecosystem-v1.webp","images/figures","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/figures/thesis/reality-navigation-economy-v1.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/figures/thesis/reality-navigation-economy-v1.webp","images/figures","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/figures/thesis/reality-navigation-infrastructure-v1.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/figures/thesis/reality-navigation-infrastructure-v1.webp","images/figures","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/figures/thesis/reality-navigation-thesis-overview-en-v1.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/figures/thesis/reality-navigation-thesis-overview-en-v1.webp","images/figures","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/figures/thesis/reality-navigation-thesis-overview-zh-hans-v1.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/figures/thesis/reality-navigation-thesis-overview-zh-hans-v1.webp","images/figures","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/hero/PHIOS-HERO-PERSONAL-REALITY-v2.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/hero/PHIOS-HERO-PERSONAL-REALITY-v2.webp","images/hero","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/icons/global/PHIOS-ICON-GOVERNANCE-v1.svg","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/icons/global/PHIOS-ICON-GOVERNANCE-v1.svg","images/icons","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/icons/global/PHIOS-ICON-INTERPRETATION-v1.svg","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/icons/global/PHIOS-ICON-INTERPRETATION-v1.svg","images/icons","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/icons/global/PHIOS-ICON-NAVIGATION-THRESHOLD-v1.svg","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/icons/global/PHIOS-ICON-NAVIGATION-THRESHOLD-v1.svg","images/icons","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/icons/global/PHIOS-ICON-PROJECTION-v1.svg","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/icons/global/PHIOS-ICON-PROJECTION-v1.svg","images/icons","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/icons/global/PHIOS-ICON-UNKNOWN-v1.svg","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/icons/global/PHIOS-ICON-UNKNOWN-v1.svg","images/icons","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/icons/methods/PHIOS-ICON-METHOD-ASTROLOGY-v1.svg","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/icons/methods/PHIOS-ICON-METHOD-ASTROLOGY-v1.svg","images/icons","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/icons/methods/PHIOS-ICON-METHOD-BAZI-v1.svg","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/icons/methods/PHIOS-ICON-METHOD-BAZI-v1.svg","images/icons","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/icons/methods/PHIOS-ICON-METHOD-HUMAN-DESIGN-v1.svg","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/icons/methods/PHIOS-ICON-METHOD-HUMAN-DESIGN-v1.svg","images/icons","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/icons/methods/PHIOS-ICON-METHOD-I-CHING-v1.svg","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/icons/methods/PHIOS-ICON-METHOD-I-CHING-v1.svg","images/icons","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/icons/methods/PHIOS-ICON-METHOD-NUMEROLOGY-v1.svg","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/icons/methods/PHIOS-ICON-METHOD-NUMEROLOGY-v1.svg","images/icons","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/icons/methods/PHIOS-ICON-METHOD-TAROT-v1.svg","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/icons/methods/PHIOS-ICON-METHOD-TAROT-v1.svg","images/icons","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/icons/methods/PHIOS-ICON-METHOD-ZIWEI-v1.svg","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/icons/methods/PHIOS-ICON-METHOD-ZIWEI-v1.svg","images/icons","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/icons/status/PHIOS-ICON-STATUS-AVAILABLE-v1.svg","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/icons/status/PHIOS-ICON-STATUS-AVAILABLE-v1.svg","images/icons","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/icons/status/PHIOS-ICON-STATUS-PARTIAL-v1.svg","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/icons/status/PHIOS-ICON-STATUS-PARTIAL-v1.svg","images/icons","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/icons/status/PHIOS-ICON-STATUS-SEPARATE-v1.svg","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/icons/status/PHIOS-ICON-STATUS-SEPARATE-v1.svg","images/icons","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/icons/status/PHIOS-ICON-STATUS-TEMPORARY-v1.svg","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/icons/status/PHIOS-ICON-STATUS-TEMPORARY-v1.svg","images/icons","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/icons/status/PHIOS-ICON-STATUS-UNAVAILABLE-v1.svg","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/icons/status/PHIOS-ICON-STATUS-UNAVAILABLE-v1.svg","images/icons","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/illustrations/`PHIOS-ILLUSTRATION-PERSONAL-REALITY-SCENE-v1.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/illustrations/%60PHIOS-ILLUSTRATION-PERSONAL-REALITY-SCENE-v1.webp","images/illustrations","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/illustrations/`PHIOS-ILLUSTRATION-PROFESSIONAL-WORKSPACE-SCENE-v1.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/illustrations/%60PHIOS-ILLUSTRATION-PROFESSIONAL-WORKSPACE-SCENE-v1.webp","images/illustrations","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/illustrations/PHIOS-ILLUSTRATION-ACADEMY-LEARNING-SCENE-v1.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/illustrations/PHIOS-ILLUSTRATION-ACADEMY-LEARNING-SCENE-v1.webp","images/illustrations","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/illustrations/PHIOS-ILLUSTRATION-FINANCIAL-REALITY-SCENE-v1.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/illustrations/PHIOS-ILLUSTRATION-FINANCIAL-REALITY-SCENE-v1.webp","images/illustrations","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/illustrations/PHIOS-ILLUSTRATION-MEMBERSHIP-EXPERIENCE-LANDSCAPE-v1.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/illustrations/PHIOS-ILLUSTRATION-MEMBERSHIP-EXPERIENCE-LANDSCAPE-v1.webp","images/illustrations","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/illustrations/PHIOS-ILLUSTRATION-READING-PATH-LANDSCAPE-v1.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/illustrations/PHIOS-ILLUSTRATION-READING-PATH-LANDSCAPE-v1.webp","images/illustrations","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/illustrations/PHIOS-ILLUSTRATION-REALITY-WORKSPACE-CONTINUITY-v1.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/illustrations/PHIOS-ILLUSTRATION-REALITY-WORKSPACE-CONTINUITY-v1.webp","images/illustrations","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
"images/illustrations/PHIOS-ILLUSTRATION-VISUAL-KNOWLEDGE-DISCOVERY-v1.webp","https://pub-1967bc5812ee4164b19a806fb1427021.r2.dev/images/illustrations/PHIOS-ILLUSTRATION-VISUAL-KNOWLEDGE-DISCOVERY-v1.webp","images/illustrations","NO_EXACT_SOURCE_REFERENCE; dynamic loading not excluded"
